20190105T053219_20190105T053603_T43RFM_ndvi,20190105T053219_20190105T053603_T43RFN_ndvi,20190105T053219_20190105T053603_T43RGM_ndvi,20190105T053219_20190105T053603_T43RGN_ndvi,20190110T053211_20190110T053252_T43RGM_ndvi,20190120T053131_20190120T053630_T43RFM_ndvi,20190125T053109_20190125T053305_T43RFM_ndvi,20190125T053109_20190125T053305_T43RFN_ndvi,20190125T053109_20190125T053305_T43RGM_ndvi,20190125T053109_20190125T053305_T43RGN_ndvi,20190204T053029_20190204T053148_T43RFM_ndvi,20190209T052951_20190209T053532_T43RFM_ndvi,20190209T052951_20190209T053532_T43RFN_ndvi,20190209T052951_20190209T053532_T43RGM_ndvi,20190209T052951_20190209T053532_T43RGN_ndvi,20190219T052851_20190219T053948_T43RFM_ndvi,20190224T052819_20190224T053649_T43RFM_ndvi,20190224T052819_20190224T053649_T43RFN_ndvi,20190224T052819_20190224T053649_T43RGM_ndvi,20190224T052819_20190224T053649_T43RGN_ndvi,20190301T052741_20190301T053122_T43RFM_ndvi,20190301T052741_20190301T053122_T43RFN_ndvi,20190301T052741_20190301T053122_T43RGM_ndvi,20190301T052741_20190301T053122_T43RGN_ndvi,20190306T052709_20190306T053522_T43RFM_ndvi,20190306T052709_20190306T053522_T43RFN_ndvi,20190306T052709_20190306T053522_T43RGM_ndvi,20190306T052709_20190306T053522_T43RGN_ndvi,20190311T052641_20190311T053430_T43RFM_ndvi,20190311T052641_20190311T053430_T43RGM_ndvi,20190311T052641_20190311T053430_T43RGN_ndvi,20190316T052649_20190316T053602_T43RFM_ndvi,20190316T052649_20190316T053602_T43RGM_ndvi,20190321T052641_20190321T053954_T43RFM_ndvi,20190321T052641_20190321T053954_T43RFN_ndvi,20190321T052641_20190321T053954_T43RGM_ndvi,20190321T052641_20190321T053954_T43RGN_ndvi,20190326T052649_20190326T053240_T43RFM_ndvi,20190326T052649_20190326T053240_T43RFN_ndvi,20190326T052649_20190326T053240_T43RGM_ndvi,20190326T052649_20190326T053240_T43RGN_ndvi,20190331T052651_20190331T054003_T43RFM_ndvi,20190331T052651_20190331T054003_T43RFN_ndvi,20190331T052651_20190331T054003_T43RGM_ndvi,20190331T052651_20190331T054003_T43RGN_ndvi,20190405T052649_20190405T053116_T43RFM_ndvi,20190405T052649_20190405T053116_T43RFN_ndvi,20190405T052649_20190405T053116_T43RGM_ndvi,20190405T052649_20190405T053116_T43RGN_ndvi,20190410T052651_20190410T053132_T43RFM_ndvi,20190410T052651_20190410T053132_T43RFN_ndvi,20190410T052651_20190410T053132_T43RGM_ndvi,20190410T052651_20190410T053132_T43RGN_ndvi,20190415T052649_20190415T053628_T43RFN_ndvi,20190415T052649_20190415T053628_T43RGM_ndvi,20190415T052649_20190415T053628_T43RGN_ndvi,20190420T052651_20190420T053525_T43RFM_ndvi,20190420T052651_20190420T053525_T43RFN_ndvi,20190420T052651_20190420T053525_T43RGM_ndvi,20190420T052651_20190420T053525_T43RGN_ndvi,20190425T052649_20190425T053709_T43RFM_ndvi,20190425T052649_20190425T053709_T43RGM_ndvi,20190425T052649_20190425T053709_T43RGN_ndvi,20190430T052651_20190430T052819_T43RFM_ndvi,20190430T052651_20190430T052819_T43RFN_ndvi,20190430T052651_20190430T052819_T43RGM_ndvi,20190430T052651_20190430T052819_T43RGN_ndvi,20190505T052659_20190505T053758_T43RFM_ndvi,20190505T052659_20190505T053758_T43RFN_ndvi,20190505T052659_20190505T053758_T43RGM_ndvi,20190505T052659_20190505T053758_T43RGN_ndvi,20190510T052651_20190510T053439_T43RFM_ndvi,20190510T052651_20190510T053439_T43RFN_ndvi,20190510T052651_20190510T053439_T43RGM_ndvi,20190510T052651_20190510T053439_T43RGN_ndvi,20190520T052651_20190520T052743_T43RGM_ndvi,20190520T052651_20190520T052743_T43RGN_ndvi,20190525T052659_20190525T053718_T43RFM_ndvi,20190525T052659_20190525T053718_T43RFN_ndvi,20190525T052659_20190525T053718_T43RGM_ndvi,20190525T052659_20190525T053718_T43RGN_ndvi,20190530T052651_20190530T053614_T43RFM_ndvi,20190530T052651_20190530T053614_T43RFN_ndvi,20190530T052651_20190530T053614_T43RGM_ndvi,20190530T052651_20190530T053614_T43RGN_ndvi,20190604T052659_20190604T053306_T43RFM_ndvi,20190604T052659_20190604T053306_T43RFN_ndvi,20190604T052659_20190604T053306_T43RGM_ndvi,20190604T052659_20190604T053306_T43RGN_ndvi,20190609T052651_20190609T053350_T43RFM_ndvi,20190609T052651_20190609T053350_T43RFN_ndvi,20190609T052651_20190609T053350_T43RGM_ndvi,20190609T052651_20190609T053350_T43RGN_ndvi,20190614T052659_20190614T053710_T43RFM_ndvi,20190614T052659_20190614T053710_T43RFN_ndvi,20190614T052659_20190614T053710_T43RGM_ndvi,20190614T052659_20190614T053710_T43RGN_ndvi,20190619T052651_20190619T053927_T43RFM_ndvi,20190619T052651_20190619T053927_T43RFN_ndvi,20190619T052651_20190619T053927_T43RGM_ndvi,20190619T052651_20190619T053927_T43RGN_ndvi,20190629T052651_20190629T052824_T43RFM_ndvi,20190629T052651_20190629T052824_T43RFN_ndvi,20190629T052651_20190629T052824_T43RGM_ndvi,20190629T052651_20190629T052824_T43RGN_ndvi,20190714T052659_20190714T053714_T43RFM_ndvi,20190714T052659_20190714T053714_T43RGM_ndvi,20190719T052651_20190719T052651_T43RFM_ndvi,20190719T052651_20190719T052651_T43RFN_ndvi,20190719T052651_20190719T052651_T43RGM_ndvi,20190729T052651_20190729T052842_T43RGN_ndvi,20190808T052651_20190808T053352_T43RGM_ndvi,20190813T052649_20190813T053452_T43RFN_ndvi,20190823T052649_20190823T053454_T43RFM_ndvi,20190823T052649_20190823T053454_T43RFN_ndvi,20190823T052649_20190823T053454_T43RGM_ndvi,20190823T052649_20190823T053454_T43RGN_ndvi,20190828T052651_20190828T054022_T43RFM_ndvi,20190828T052651_20190828T054022_T43RFN_ndvi,20190828T052651_20190828T054022_T43RGM_ndvi,20190828T052651_20190828T054022_T43RGN_ndvi,20190902T052649_20190902T053329_T43RFN_ndvi,20190902T052649_20190902T053329_T43RGM_ndvi,20190902T052649_20190902T053329_T43RGN_ndvi,20190912T052649_20190912T053131_T43RFM_ndvi,20190917T052651_20190917T053926_T43RFM_ndvi,20190917T052651_20190917T053926_T43RFN_ndvi,20191002T052649_20191002T053801_T43RFM_ndvi,20191002T052649_20191002T053801_T43RFN_ndvi,20191002T052649_20191002T053801_T43RGM_ndvi,20191002T052649_20191002T053801_T43RGN_ndvi,20191012T052739_20191012T053314_T43RFM_ndvi,20191012T052739_20191012T053314_T43RFN_ndvi,20191012T052739_20191012T053314_T43RGM_ndvi,20191012T052739_20191012T053314_T43RGN_ndvi,20191017T052821_20191017T053726_T43RFM_ndvi,20191017T052821_20191017T053726_T43RFN_ndvi,20191017T052821_20191017T053726_T43RGM_ndvi,20191017T052821_20191017T053726_T43RGN_ndvi,20191022T052849_20191022T053557_T43RFN_ndvi,20191022T052849_20191022T053557_T43RGN_ndvi,20191027T052921_20191027T053340_T43RFM_ndvi,20191027T052921_20191027T053340_T43RFN_ndvi,20191027T052921_20191027T053340_T43RGM_ndvi,20191027T052921_20191027T053340_T43RGN_ndvi,20191101T052949_20191101T052948_T43RGM_ndvi,20191101T052949_20191101T052948_T43RGN_ndvi,20191106T053021_20191106T053455_T43RFM_ndvi,20191106T053021_20191106T053455_T43RFN_ndvi,20191106T053021_20191106T053455_T43RGN_ndvi,20191111T053039_20191111T053120_T43RFM_ndvi,20191111T053039_20191111T053120_T43RGM_ndvi,20191116T053111_20191116T053812_T43RFM_ndvi,20191116T053111_20191116T053812_T43RFN_ndvi,20191116T053111_20191116T053812_T43RGM_ndvi,20191116T053111_20191116T053812_T43RGN_ndvi,20191121T053129_20191121T053334_T43RFN_ndvi,20191201T053159_20191201T053635_T43RFM_ndvi,20191201T053159_20191201T053635_T43RFN_ndvi,20191201T053159_20191201T053635_T43RGM_ndvi,20191201T053159_20191201T053635_T43RGN_ndvi,20191206T053211_20191206T053823_T43RGM_ndvi,20191211T053219_20191211T053623_T43RFN_ndvi,20191211T053219_20191211T053623_T43RGN_ndvi,20191231T053229_20191231T053726_T43RGM_ndvi,20191231T053229_20191231T053726_T43RGN_ndvi,dtname,State_LGD,Dist_LGD,system:index,stname
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amreli,24.0,439.0,000000000000000000bf,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dang,24.0,444.0,000000000000000000c0,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Banas Kantha,24.0,441.0,000000000000000000c1,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patan,24.0,455.0,000000000000000000c2,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahesana,24.0,451.0,000000000000000000c3,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gandhinagar,24.0,446.0,000000000000000000c4,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ahmadabad,24.0,438.0,000000000000000000c5,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Panch Mahals,24.0,454.0,000000000000000000c6,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dohad,24.0,445.0,000000000000000000c7,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vadodara,24.0,461.0,000000000000000000c8,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bharuch,24.0,442.0,000000000000000000c9,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Porbandar,24.0,456.0,000000000000000000ca,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Narmada,24.0,452.0,000000000000000000cb,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surat,24.0,459.0,000000000000000000cc,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tapi,24.0,641.0,000000000000000000cd,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arvalli,24.0,672.0,000000000000000000ce,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Botad,24.0,676.0,000000000000000000cf,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chhotaudepur,24.0,668.0,000000000000000000d0,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mahisagar,24.0,669.0,000000000000000000d1,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gir Somnath,24.0,675.0,000000000000000000d2,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sabar Kantha,24.0,458.0,000000000000000000d3,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kachchh,24.0,449.0,000000000000000000d4,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Surendranagar,24.0,460.0,000000000000000000d5,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rajkot,24.0,457.0,000000000000000000d6,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kheda,24.0,450.0,000000000000000000d7,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anand,24.0,440.0,000000000000000000d8,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bhavnagar,24.0,443.0,000000000000000000d9,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Junagadh,24.0,448.0,000000000000000000da,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jamnagar,24.0,447.0,000000000000000000db,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Devbhumi Dwarka,24.0,674.0,000000000000000000dc,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morbi,24.0,673.0,000000000000000000dd,GUJARAT
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navsari,24.0,453.0,000000000000000000de,GUJARAT
0.24770334883297188,0.16589072473710587,,,,0.43406114678641333,0.3991210794367368,0.48591186834876915,,,0.44394200591510563,0.5463263939570138,0.6419519940498507,,,0.42995588431517784,0.5553610434316938,0.655545536599566,,,0.5591185366245678,0.686183347421515,,,0.5525750473268046,0.6889085186693753,,,0.38017928438236365,,,0.4889174711323764,,0.3839405682168438,0.5356848501158803,,,0.4137815020361445,0.5942377681302379,,,0.3572336833903244,0.5514495190488892,,,0.24697342259958416,0.40759261369911015,,,0.18033024616991986,0.27744051534468905,,,0.19751230887777696,,,0.1292715483949861,0.13861014718503556,,,0.10912286285764901,,,0.1182615987459452,0.12464028416322563,,,0.13722623972075104,0.1190799038391438,,,0.09811775070208947,0.0901577457023437,,,,,0.11099400084637706,0.10845202621816576,,,0.11259391841477488,0.11772612358053382,,,0.09219545277552005,0.09554432996408667,,,0.10864232615535409,0.11861548488489251,,,0.11429039856113911,0.1282850152065741,,,0.10197279843982389,0.11179796335320222,,,0.09378856405570421,0.1114711073309393,,,0.07930293446310648,,0.12267060739842381,0.1519664606104709,,,,0.3246329284700294,0.4211602430378235,0.39642515971427883,,,0.37300190910354253,0.40261794845455534,,,0.3392141281280955,,,0.3908076295222456,0.3940211522009614,0.45114505674806166,0.28945941437932354,0.4605578407789651,,,0.3017807883714044,0.4638099617935183,,,0.24054460415571385,0.3621335968086898,,,0.4882136765465843,,0.19837166187595695,0.3539243229040816,,,,,0.20126685270779282,0.32260716893119495,,0.09684815543063216,,0.12081260850599276,0.1741058496883938,,,,0.17909510958464492,0.13302767775070656,,,,0.07736997130215002,,,,Jhajjar,6.0,64.0,000000000000000000df,HARYANA
0.24659548223226888,,0.15721147351594777,,0.2875360901644662,0.3605874218311089,0.29203654835775156,,0.2559069287945531,,0.36586444375414023,0.4276364440262839,,0.33891092348136576,,0.3383533405356593,0.4184185697309431,,0.3399580872883117,,0.4207793171780066,,0.34706882729374333,,0.42095827754490395,,0.3550780829768079,,0.30832844340893073,0.27855000797456614,,0.37686142444696896,0.2883447092175483,0.2880844472427733,,0.24486367085722585,,0.3118710260357589,,0.2839994084741184,,0.28585590577074016,,0.26273245672799045,,0.19927717117927551,,0.19988785321387798,,0.1593412171634666,,0.17384361524076994,,,0.16451175562457473,,0.1550002823943918,,0.17527275250996535,,0.12238240920521104,0.13566164857531032,,0.13361412895009567,,0.15069940549427555,,0.16517342219863645,,0.18634418156580596,,0.12569589737778658,,0.1421017859188416,,0.16617002290244356,,0.157559933405602,,0.1794759508240477,,0.14442118666694156,,0.16076836960899363,,0.12609697634413194,,0.14028900847518966,,0.14442837498154767,,0.16054931352874355,,0.14605743728083434,,0.16148782673419074,,0.1252812494902192,,0.1385483023711226,,0.12096782074738618,,0.1374048501806023,,0.12903663500930015,0.1544278190712852,0.1840003880119551,,0.20754544583845097,,0.4882431548147175,,0.40881115647115723,,0.41752068648258167,,0.38433594291638973,,0.40494464205028174,,,0.39905035751398904,,0.2780233115232618,0.2636367137771225,,0.21658056060845407,,0.23757880113214053,,0.2399182435816337,,0.27498776092454275,,0.18545479493769387,,0.21550979792275038,,,,0.15500604432864834,,0.18854746368795922,,0.058019610377812746,,0.18467618950062367,,,0.09436270938733454,0.10578930771948361,0.1581717423328094,,0.19246432131298047,,,0.2475674002779926,,0.2357226235055165,,0.1571011740553915,,,0.13102466886828054,,Gurugram,6.0,62.0,000000000000000000e0,HARYANA
,,0.20239376962275596,,0.33685654510477026,,,,0.35330721163558143,,,,,0.41751326601677824,,,,,0.4002223723381406,,,,0.42237734584200887,,,,0.4325676704097858,,,0.3609999875891868,,,0.4104394531879279,,,0.3032002680607097,,,,0.34231886656275673,,,,0.29992047845783065,,,,0.22486062794649395,,,,0.17169299802162402,,,0.15776148864698863,,,,0.13563459118226978,,,0.11343167767107999,,,,0.13401908142162477,,,,0.1603563662712687,,,,0.11753076783419908,,0.14034713974692234,,,,0.15075185973204266,,,,0.13975887300276252,,,,0.12694345084005537,,,,0.14599019739764946,,,,0.15985784023216643,,,,0.1392480690639301,,,,0.14302819598762379,,,0.11902341085776874,,,0.18480754398677426,,0.4282411210961104,,,,0.38010821112998516,,,,0.41135701403730635,,,0.3775553992166583,,,,,,,0.28827687830086357,,,,0.2684730839497587,,,,0.2258299023370479,,,,,,0.15846759481590644,,0.027266797608259005,,,,,,0.04106563389086594,,,0.14365290761127397,,,,,0.18148055587186934,,0.14366748408749197,,,0.1812275455519705,,Faridabad,6.0,60.0,000000000000000000e1,HARYANA
0.35657271361763665,,,,,0.5035055541620123,0.39089482083704735,,,,0.5506135634437804,0.568119219843518,,,,0.48986723815818156,0.557182809846906,,,,0.5452848209549973,,,,0.5417475378129096,,,,0.3816876939673002,,,0.4810532356697302,,0.3481743176218826,,,,0.33686384575826867,,,,0.273216073656188,,,,0.19376791974445357,,,,0.14440419985572756,,,,,,,0.132114164440499,,,,0.11434939867364356,,,0.12113795028456227,,,,0.14440862352153563,,,,0.10652445719644899,,,,,,0.12538618456383063,,,,0.12263399789090008,,,,0.09867810480398205,,,,0.12130331908072836,,,,0.13040436951008696,,,,0.136172477517854,,,,0.1294983356697822,,,,0.21443674376785726,,0.283384031789998,,,,,,0.5403777808873028,,,,0.4711512228214887,,,,,,,0.39188588381154077,0.33473959747781984,,0.19046739712091962,,,,0.2070345010125475,,,,0.17996298028883317,,,,,,0.14702626968714272,,,,,,0.16584871375856805,,,0.10869855095858458,,0.11255971198936726,,,,,0.30333259288962033,,,,,,,,,Mahendragarh,6.0,69.0,000000000000000000e2,HARYANA
0.3724736787431095,,,,,0.5229051734778528,0.45703641000475725,,,,0.5695616593402731,0.598040890061451,,,,0.491383822107886,0.5633686587969298,,,,0.5466273973036222,,,,0.5410211628842146,,,,0.370575172028638,,,0.43295322928486646,,0.32781285667455223,,,,0.325997646044822,,,,0.28163270538784113,,,,0.18286691107493064,,,,0.1343347868918082,,,,,,,0.12257121288832665,,,,0.10615049115386962,,,0.11207410415959282,,,,0.1346283047855951,,,,0.1008255749125133,,,,,,0.11773550612788272,,,,0.11348884619068071,,,,0.09845446126572369,,,,0.11780334001629782,,,,0.12240832883061337,,,,0.11817768249497393,,,,0.11453237812829725,,,,0.1413922659997509,,0.2108573466067906,,,,,,0.48309195661463944,,,,0.4322260767857481,,,,,,,0.3513369390762831,0.3147146169546868,,0.195044129333556,,,,0.1923828669480886,,,,0.16407095228916876,,,,,,0.12541382140106164,,,,,,0.14880860661650136,,,0.07827083167621635,,0.12968721505837016,,,,,0.3030840275462629,,,,,,,,,Rewari,6.0,72.0,000000000000000000e3,HARYANA
